wallet,score,n_deposit,n_borrow,n_repay,n_liquid,amt_deposit,amt_borrow,amt_repay,active_days,borrow_to_deposit_ratio,repayment_ratio,liquidation_rate
0x0282887135e0d365f4e4875870f86bbdaf1e39c9,1000,1,1,1,0,2050905874191313.2,701.8756778164797,701.8756778164797,1,3.422271527176906e-13,0.998577273290909,0.0
0x0282dab7d9ba8b1f48d053dbadc4f3ba1c9cde59,1000,1,0,0,0,899152491678140.9,0.0,0.0,1,0.0,0.0,0.0
0x02835133eb28375ad3e326843cf7c60ae4ee2634,735,1,0,0,0,0.9970217364607069,0.0,0.0,1,0.0,0.0,0.0
0x02837591442503df088054033a4b4df8f2761267,737,1,0,0,0,1.1118678424117725,0.0,0.0,1,0.0,0.0,0.0
0x028376711aef541bf1424ac8ac0aba60ec91df46,1000,1,0,0,0,1821998585371670.0,0.0,0.0,1,0.0,0.0,0.0
0x0283b39a24e3c67e48fcb05dbcff44b31a0e41c2,1000,1,0,0,0,1154203790969.1404,0.0,0.0,1,0.0,0.0,0.0
0x0283de3def25719ec46cb4db3bb1693f5af5cf6a,1000,2,2,1,0,310933.5937846782,1203.6896970333835,1206.3447830224816,5,0.0038711990273650188,1.0013738691325855,0.0
0x0284481639f1c8e0cf1e071d644181d7ad876293,1000,1,1,0,0,21269157511.30869,4790350790.83529,0.0,1,0.22522522521463592,0.0,0.0
0x028560d6943435b7e129c1872b67f36d65ce3b41,1000,4,1,1,0,1325081709921004.0,633522046737960.4,586008719058680.0,51,0.4781003631660782,0.9250013035474771,0.0
0x0285b14e8ccc8c4bcb7cf0bcafaf6965f573343e,1000,1,1,0,0,51301571297.54737,4989199693.515554,0.0,1,0.09725237584792702,0.0,0.0
0x028641d71b87eb53da604565ed4fca4f7585f663,1000,1,1,3,0,1136755365604101.2,721.7325834056373,722.0653055687237,12,6.349058075675669e-13,0.9990767292740984,0.0
0x0287445f647c448c92129fbb2ef816f43b0c0bf6,1000,3,4,4,0,2402573483892488.0,891949824025365.8,300465057351092.5,7,0.37124767671217623,0.3368631836206824,0.0
0x028a9d6c53b9388260474435e6781c8237adf1fe,1000,2,2,0,0,1063222365765.003,3301472100.594658,0.0,1,0.003105156745095461,0.0,0.0
0x028b43ead0c73b7099360e8d1a97d8daeed5b3bc,739,1,0,0,0,1.1742130365525976,0.0,0.0,1,0.0,0.0,0.0
0x028b71522a2f1e60270bc545827045a6d88bb2a5,1000,1,0,0,0,196565979673.60037,0.0,0.0,1,0.0,0.0,0.0
0x028b834fe5fc19bd8e5c5393c70b630268833d7f,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x028baf20c23e74a7cce3b3120bb95ab8d1e35278,1000,10,7,6,0,1603133103323138.8,675550389460889.9,490283487758320.1,10,0.421393824418284,0.725754133824985,0.0
0x028bb67ffc951c70e17826a916a9364f54e11e0d,1000,1,0,0,0,1576872482945.612,0.0,0.0,1,0.0,0.0,0.0
0x028c0a2384ee76c564023f477b5d318a89161c16,1000,13,0,0,0,725181656449308.4,0.0,0.0,32,0.0,0.0,0.0
0x028c68b65e6c87ede62b33c62824cd65c80e2b2d,1000,29,10,0,0,2.976517904781778e+16,6995279583323276.0,0.0,87,0.23501553852860602,0.0,0.0
0x028c6ca71aee61d84266c8ebd639e2db5800018c,737,1,0,0,0,1.1114072426896275,0.0,0.0,1,0.0,0.0,0.0
0x028d10812993bf789c9c8789316f03e1985f07f2,1000,4,1,1,0,2.6938346435753596e+16,12012.302962532372,12045.560251995601,72,4.45918348818515e-13,1.0026851307724307,0.0
0x028d51a69dd481428f5f1f3b222fd7328f155403,1000,1,0,0,0,1004910755186.299,0.0,0.0,1,0.0,0.0,0.0
0x028da245d4add9bb4dd4a6ba2c0be7b683f0ab69,840,2,0,0,0,1.2065822331530323,0.0,0.0,11,0.0,0.0,0.0
0x028db8e94e0836bdaeba5b743e0d400a3f9e90df,1000,13,8,3,0,2.8193952056623866e+17,5.8431929609615016e+16,5.12787740083443e+16,13,0.2072498722146584,0.8775813900197872,0.0
0x028e086f46912e677b909e30500c535aa10766b9,1000,5,3,3,0,4897962800004160.0,3671.3962495456713,3775.5560078024937,21,7.495761808445242e-13,1.028090584797211,0.0
0x028e7eefc575b3113dc5aca8ff3177e330e0219d,1000,2,1,0,0,41469685788.172615,0.04979797511120574,0.0,1,1.2008283680849005e-12,0.0,0.0
0x028edad1e233e1d094925ee54d71368bce668f36,1000,22,25,12,0,3286233513316945.0,6002075849900989.0,1773362491771258.5,35,1.8264301138609043,0.29545819415136376,0.0
0x028f328c1e4ca62717b830db377ee1582bc1ece2,1000,13,3,1,0,9883518432956564.0,3946.6465602308526,4086.4912743201367,112,3.9931595079245977e-13,1.0351715159832253,0.0
0x028ff776949531aada1fe98372b0f596cf170563,1000,5,3,3,0,3446.0686330314584,1939.8033479900107,1952.8628252753465,29,0.562739984171446,1.0062136523506233,0.0
0x029006c55f810a12a7e2e4d2ab756417e8e511e2,1000,2,0,0,0,3237692078065.3145,0.0,0.0,1,0.0,0.0,0.0
0x029083b69bbba772dafec650c4e23f6490d93125,1000,1,1,1,4,1.0022981092475132e+16,4193828581005131.0,4181826997082159.0,43,0.4184212802869294,0.9971382750412521,2.0
0x0290db8c9e32507d9ff1dd5a5bdcff32ac88ba09,1000,1,0,0,0,101.84165682489594,0.0,0.0,13,0.0,0.0,0.0
0x0291f3886409579b55806283a1e3865b82d2ff74,1000,13,0,0,0,1.961245071528123e+16,0.0,0.0,74,0.0,0.0,0.0
0x02924ba1974a33fe4563a1f2b762847a2233d496,1000,5,1,2,0,8314628948191035.0,12975.745959276306,13011.012141628402,8,1.5605923054569214e-12,1.0026405835838683,0.0
0x0292c117e0fc26212b22c5843b9755e7b676c6c0,0,0,1,2,0,0.0,396387620715839.9,657349555552287.5,25,396387620715839.9,1.6583503651430196,0.0
0x0293fafe77e87627af48a55ec2129f769a9cb270,1000,18,5,3,0,3854167126268619.0,2698.0560657681926,2695.7046026608405,26,7.000360849375759e-13,0.9987582832569288,0.0
0x02940d1967e4e8d67d47ae49dbaa5f596e471475,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x02946828dba18fcb7cd09e9ebf891ceaa1bd7aa6,1000,5,4,2,0,3.1041579823230496e+16,99550886434480.05,104883638329774.92,31,0.0032070173941333826,1.0535681005593416,0.0
0x02948cbed87c7ac0beb2488396a3886b9f656634,1000,1,2,0,0,45659777579.9827,17122416592.493511,0.0,1,0.37499999999178707,0.0,0.0
0x029540b12432897be480e69f38001b8e29ebd295,1000,1,0,0,0,2009648179691.7104,0.0,0.0,1,0.0,0.0,0.0
0x029571abceddd08d74c97010eba66f0a7d13c087,1000,1,1,0,0,32917368931.20011,4957435080.000016,0.0,1,0.15060240963397903,0.0,0.0
0x0295cb6cd98aa3f2a8ae832a1b9c6f2b8a7160df,1000,12,3,4,2,1.3831367788356304e+17,94130.10029202793,40840.21219705904,105,6.805552547830426e-13,0.43386523763515217,0.5
0x02961914072c1aaa8e0a3c8477874b311079b800,1000,8,4,1,1,334503105102870.94,181.03470360274292,40.81110303957693,9,5.41204852334833e-13,0.22419408075418198,0.2
0x029832df0ace2538cdfbbd4fa198667ef84e7f68,737,1,0,0,0,1.1084623716111102,0.0,0.0,1,0.0,0.0,0.0
0x0298b2ecdef68bc139b098461217a5b3161b69c8,800,0,0,0,0,0.0,0.0,0.0,15,0.0,0.0,0.0
0x02996c1eaf1ea3de391ed7c748ca6c0762cd5f04,1000,29,12,5,0,1269896548414813.5,1603090740626793.8,1177687427872416.0,103,1.2623790045164691,0.7346355374817711,0.0
0x0299cb22804ccda6eb64b5c891de04d9f526cccb,1000,2,3,2,0,24643593083180.957,6973545885485.961,6973548648309.629,22,0.282976019850168,1.0000003961862034,0.0
0x029a3d224e8c5daf8d5126f35502d7aecd23fb02,1000,1,0,0,0,1010251772159.5027,0.0,0.0,1,0.0,0.0,0.0
0x029ac3b28fff4be7c9b8853210a15c45e733a0b3,1000,2,0,0,0,6014486751043.486,0.0,0.0,1,0.0,0.0,0.0
0x029b56845268708b6b05a90f761ebfe15151c738,1000,18,9,8,1,1144414669740437.8,244878899745885.78,74877703134176.97,48,0.21397742114003662,0.30577441834261054,0.1
0x029b8b56a2b189b9485d32f60884ca1fa1cc3d6e,1000,1,0,0,0,99013697.31292178,0.0,0.0,1,0.0,0.0,0.0
0x029bc12540dc84ed8282d36ebc268b5762a64346,979,1,0,0,0,265.81545594101067,0.0,0.0,1,0.0,0.0,0.0
0x029bcb2e9d1e503e747dea7d0a55ebc055f9b03b,1000,8,3,3,0,1.096522159129802e+16,6353.2408142235445,6476.700655724957,13,5.79399217911425e-13,1.019272143609555,0.0
0x029c7afb648193e67014467bf18beb4cf395c879,1000,1,0,0,0,144712175000520.94,0.0,0.0,1,0.0,0.0,0.0
0x029ce20ee686f00a1200b116086f90a682e30092,1000,4,3,3,0,77511817728574.97,77510361177634.77,1301.429709545951,13,0.9999812086597388,1.6790396661465375e-11,0.0
0x029d4f3c7a8f23ad7316731f271d4e194538d88e,1000,1,1,0,0,1492646388500.002,201507341264.57297,0.0,1,0.13500005280348937,0.0,0.0
0x029d81af39e6969033906aa51ba0a2e5f055fd43,1000,9,7,5,0,386140258054945.4,530.3697909160456,530.6401166584188,57,1.3735159177331257e-12,0.9986268051550901,0.0
0x029de7a8c9511978c4795beccf60553d36318cfd,1000,7,4,4,0,3.696631014023027e+16,37331.799773558916,38752.03817324862,59,1.0098871007666757e-12,1.0380158575916636,0.0
0x029f19fc5a2425a4f04c3e1f6855af0afbcc3c93,1000,61,38,22,0,1112361160263241.5,760.6358477323948,760.0003152045074,87,6.838029543861356e-13,0.997852605634626,0.0
0x02a06a60b8b437bf6cf79d0a5933908525a139e5,737,1,0,0,0,1.0973150530597586,0.0,0.0,1,0.0,0.0,0.0
0x02a0788f463bf8fa2754fa49cd89cb1e079ca046,737,1,0,0,0,1.1112748754792856,0.0,0.0,1,0.0,0.0,0.0
0x02a0f1a59940dddb35a38327e93d7abb49e285b1,1000,22,20,59,0,1.2363566708731152e+16,3377438498245565.0,400953302996863.94,117,0.2731767116895497,0.11871520479355639,0.0
0x02a15e66e82fbf790b363a7c2786dc3b8d053425,1000,1,0,0,0,1698584524.8176577,0.0,0.0,1,0.0,0.0,0.0
0x02a16e93539e8043766befc1d941835ef18a77d9,1000,5,4,3,0,3184958612497929.5,11711.79272722734,11217.198468107952,9,3.6772197545267e-12,0.9576877803047485,0.0
0x02a16f8df2b11b3a0c9f47cc5d705830792e3e6f,1000,111,117,78,26,1487397274243731.2,3241726192399086.5,2960695284203496.0,51,2.1794622381887474,0.9133082526048845,0.22033898305084745
0x02a1da62dca18761b1e0f8a7bb5d0a596f58a815,1000,2,0,0,0,4405911197217240.0,0.0,0.0,1,0.0,0.0,0.0
0x02a298c6b33b6505e15faacf4f52ffcf1c43d4b7,1000,9,3,2,0,2191740754146954.0,1082790048756589.9,910518272076935.0,96,0.4940319911047242,0.8409001108963994,0.0
0x02a4ac561a49bd3f4a51f97b8f5d697a4eeea26c,1000,70,0,0,0,260675692.18016773,0.0,0.0,22,0.0,0.0,0.0
0x02a4b730674d63f39160a55a73f2d3557a230c1f,1000,2,0,0,0,152583090583817.75,0.0,0.0,9,0.0,0.0,0.0
0x02a5948adf2f74c62c6feb8282786e4303e5275d,1000,1,0,0,0,1188650795292.2615,0.0,0.0,1,0.0,0.0,0.0
0x02a5c129419ffe445e6c07357715994a513741f6,1000,39,24,11,2,1.1692112380628586e+16,268750148365122.62,271073342147253.78,87,0.022985594015533586,1.0086444372078034,0.08
0x02a5f4b01a1e60c1c1e96b7e5ccff7b083af88b1,1000,3,2,2,0,1.0730369896541102e+16,4485.694284322616,502.2126832679119,58,4.180372463924625e-13,0.11193378720336282,0.0
0x02a73cd5c9135b68798838407a136b41ddea3c5e,1000,44,23,16,0,5102080603339350.0,3841654444718882.0,2358409011607077.0,56,0.7529583994036648,0.6139045157612181,0.0
0x02a73d22bd486381e61eca664377a06c446d5316,856,2,0,0,0,2.0467036636515523,0.0,0.0,4,0.0,0.0,0.0
0x02a7c650e9a1a2d66deab637c07e1d627587c083,1000,75,10,0,4,4.535459728109605e+17,5.7264807847206344e+16,0.0,92,0.12626020575663785,0.0,0.36363636363636365
0x02a7d44b26eb2d8db454dbf7b9411ca9346cb1fb,735,1,0,0,0,1.023023295310086,0.0,0.0,1,0.0,0.0,0.0
0x02a7d80d21a3ab1719dd16ab66d716e588d79595,1000,5,1,0,0,4430154536829077.0,1222879953214931.8,0.0,51,0.2760355068990931,0.0,0.0
0x02a804c44c2ea1f8668904b3f52db0b41cd3782b,1000,1,0,0,0,1077800843233.6694,0.0,0.0,1,0.0,0.0,0.0
0x02a83b64466333f227303407d37c7e8e8fefd5b6,1000,36,0,0,0,2.4832810909867798e+17,0.0,0.0,42,0.0,0.0,0.0
0x02a84f912d51ca31f8505789c648b842c576cf45,1000,2,0,0,0,3141692425910.3867,0.0,0.0,1,0.0,0.0,0.0
0x02a8f422e4623cf409b2a1a64a603b16357ea9da,1000,34,8,5,0,461072367872454.2,57331377830710.83,37.94186389121059,66,0.12434355607831654,6.617992681642045e-13,0.0
0x02a904869e43d0be61a71f2e6e7af45f9dd27988,1000,11,3,3,0,1.607709398664725e+17,1.4802625658970928e+17,6.038760923239358e+16,72,0.9207276931555649,0.4079520121877601,0.0
0x02a9cc149af402d3be54456c16da64f5004d467d,1000,2,0,0,0,2275795786226.5234,0.0,0.0,2,0.0,0.0,0.0
0x02aa6d3779d28383d69cd4221cd7dc2685011337,1000,6,10,5,0,6758320094795518.0,700065266883707.8,708047071773428.2,47,0.10358569245970127,1.0114015153547753,0.0
0x02ab1b3a8ac8e1aa17756058e67ef68be0508a2d,800,0,0,0,0,0.0,0.0,0.0,17,0.0,0.0,0.0
0x02ab74c629a0cb6e86e3cddaabfe05ca79a73bb1,859,2,0,0,0,2.2434493444979644,0.0,0.0,6,0.0,0.0,0.0
0x02abe3cc8093daacee107e802ee44cb5f1379e1a,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x02ac4c9dca975e634793849092d2d5eac8d088c2,1000,5,1,0,0,266473196188884.56,20113609616199.156,0.0,63,0.07548079845877603,0.0,0.0
0x02ac7fe137f02f295382a5b9d298ceac978c96ad,1000,2,0,0,0,972549246416.4862,0.0,0.0,8,0.0,0.0,0.0
0x02acfb247839cf5215aec318227dda400011e2ef,735,1,0,0,0,1.029154223521318,0.0,0.0,1,0.0,0.0,0.0
0x02ad56758fef56099cf57531d0c97bb1aa1f076e,1000,38,18,15,0,1.089371508902269e+17,42263.31363022894,35955.568644518266,126,3.8796051929810953e-13,0.850731161970215,0.0
0x02ada5d70b06b6db17011ed129b9b1738de45538,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x02aee0ce756fa0157294ff3ff48c1dd02adccf04,1000,73,10,15,0,3.082833255314971e+17,4.136292790346755e+16,4.141499105380355e+16,141,0.13417179742743346,1.0012586911269314,0.0
0x02aef62867532fbddf4521b3889a5af09b5333d8,1000,3,2,4,0,3992821352741984.0,1211391841952259.0,1193254663163032.0,9,0.30339244732809334,0.9850278182821519,0.0
0x02af03e62f2b267f460455f60f87842fe2807b7b,1000,1,0,0,0,182933100506.4872,0.0,0.0,1,0.0,0.0,0.0
0x02af6f4620c185ba1aab781282a67f21106a2d61,1000,1,1,0,0,1452899684.7809782,36322492.11952445,0.0,1,0.024999999982793026,0.0,0.0
0x02af867ab593ffb436e9102eec9b1ca5a693620a,1000,1,1,0,0,11191814376.473717,0.0006713985560447424,0.0,1,5.999014399274683e-14,0.0,0.0
0x02afca5527ecb2ffe3ed6ee9ae776c7d5da88923,1000,77,24,5,0,4604135991069389.0,3497626705073784.0,316.3307134078401,74,0.7596705900646953,9.044153080972284e-14,0.0
0x02b04b832848dc70f98cc792cb005819df0959eb,1000,4,0,0,0,1631699085430.3792,0.0,0.0,5,0.0,0.0,0.0
0x02b04fd27fb898e6face6df1888f72906b5ba11c,1000,2,0,0,0,1415842573841.1296,0.0,0.0,1,0.0,0.0,0.0
0x02b05a37642df584a9586ffd1008b1898f470835,1000,17,10,3,0,8776903235729946.0,1366414747598995.0,1406335347979341.5,69,0.15568301380337077,1.0292155807382,0.0
0x02b0f2fdd791d194a5d941579a696894d67c38b2,1000,15,1,1,0,608458497283467.8,99.06931470705607,99.11083809081508,59,1.6282016793152226e-13,0.990421872888339,0.0
0x02b13fd8e0557ca41834df8fc2922eeadf4af6a7,1000,6,2,2,0,3169633.9465140784,700958.5147478913,702818.6986180822,12,0.22114802700506442,1.0026523412994253,0.0
0x02b202a0389ac791190121c2508e3532ad2cd297,1000,1,0,0,0,189459642973.8355,0.0,0.0,1,0.0,0.0,0.0
0x02b21ae22bda250e3cbeb563aa9b4192ac41faa9,737,1,0,0,0,1.0948451284556417,0.0,0.0,1,0.0,0.0,0.0
0x02b265d2ce756e835b1bff29e9a07e77d02488f3,1000,1,2,1,0,3937675822298658.0,13018.718815459426,13041.005948322076,1,3.306193654067646e-12,1.0016349917509257,0.0
0x02b2922c1163d06facf7c62d98a35e687e2741dd,1000,1,0,0,0,222632257802.0482,0.0,0.0,1,0.0,0.0,0.0
0x02b2b3835e863da7c7aec928586cee0b04a261da,1000,1,1,1,0,2174785725000003.2,701.829156000001,701.829156000001,1,3.227118644067795e-13,0.998577179117481,0.0
0x02b32bf15b786bced6a40e1834b91986cc30531d,1000,1,0,0,0,195175400801.7991,0.0,0.0,1,0.0,0.0,0.0
0x02b3f9bfdf978bbe7434467761a706d44311a065,1000,5,1,0,0,1396357693344718.5,199.832722792766,0.0,45,1.4310998087753807e-13,0.0,0.0
0x02b40f2f6b29db95866775e732352f6686885fa3,1000,37,5,5,0,6.561732791931094e+16,6.5200795452561224e+16,14410314406295.867,73,0.9936520964818634,0.00022101439570289475,0.0
0x02b42cadcb1d54d586d7b19c4b40ccb858d61640,1000,25,4,5,0,1.3964273994096294e+16,1700266252115764.5,1700268727958489.2,57,0.12175829927388918,1.0000014561500121,0.0
0x02b4d35435f702921a56b5c993c999b6b8eab1df,1000,2,2,2,2,34662332521684.805,345.0518923338933,414.80695005902135,49,9.954664537304823e-12,1.198684241433908,0.6666666666666666
0x02b537c80038f273820b51deda8d904b8f2748ef,0,2,1,2,0,1362.9244250394972,482968956092500.5,781076499342588.0,26,354102432089.31055,1.617239554405213,0.0
0x02b56b480fd9350fc83dbe2918a76c60232b4001,1000,12,11,7,0,2039200918599732.5,1585800793173535.0,1775370512403000.8,6,0.7776579437118258,1.1195419500642916,0.0
0x02b6073eec33b4c9fa95ec2d59bf433d389cb55d,1000,6,0,0,0,923573648480366.4,0.0,0.0,16,0.0,0.0,0.0
0x02b654a6fa9f1b4ce089af16a04401faf035a2c6,1000,1,0,0,0,1220178351828.6292,0.0,0.0,1,0.0,0.0,0.0
0x02b664da23a3b5480f710785fd5926ee1d055788,1000,8,4,4,0,949635460298027.6,778339322483189.9,705771832303892.5,43,0.8196190591270885,0.9067662546615515,0.0
0x02b6e3488b382c93f3f80abb237eb9fef16283be,800,0,0,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0
0x02b72485ecdaabd5f9af68d9a5d2b2ca54d5339b,1000,22,38,22,0,1.8544466968347576e+16,1.2235103739970424e+16,518110086837965.06,98,0.6597711199169962,0.042346194838166325,0.0
0x02b87eca370a3af303d5dd2d4c1b76c517930cf3,743,1,0,0,0,1.3786896398474469,0.0,0.0,1,0.0,0.0,0.0
0x02b8db8f6d8fdfc914096ec6b20c9e6712781982,1000,1,0,0,0,104261874766411.64,0.0,0.0,1,0.0,0.0,0.0
0x02b933d8e2a4dd4a4abf60908e81c7b6a7e39273,1000,3,0,0,0,1530285928076.5,0.0,0.0,29,0.0,0.0,0.0
0x02b936ff5f54ef91b7e9e6fcd8aaed1160ee01c2,1000,22,37,75,0,4.0295009374000115e+17,3.7162612525234054e+17,3.619694372397729e+17,74,0.922263404391036,0.9740150453469584,0.0
0x02b9dee806bc6e1093e348336d35b0866908712b,1000,7,5,3,0,1.8190609746918227e+17,6.810007895530407e+16,3.527863763264242e+16,48,0.37436941313548483,0.5180410679963638,0.0
0x02babb5826d85c6a6354b923e94e7e9bb2643507,737,1,0,0,0,1.0888253079286814,0.0,0.0,1,0.0,0.0,0.0
0x02baeeb92d7dac6dafe75d5f46fd045517c8f2e4,1000,1,0,0,0,1041.7723234418804,0.0,0.0,1,0.0,0.0,0.0
0x02bc46b19b1ea69c3e70918c899526e5adad7435,700,1,0,0,0,0.010016553113831863,0.0,0.0,1,0.0,0.0,0.0
0x02bcb5d5a59ec3350ec2bed6c7ffcd5d566d9574,1000,6,4,0,4,340741088406216.5,342.2104447929491,0.0,45,1.0043122371698827e-12,0.0,0.8
0x02bd126623a52f35c2df74208e73c5c7ded740d3,1000,3,1,2,1,7641.577121331833,2049.3603393008975,1036.34794233628,56,0.26815042972621855,0.5054467365915004,0.5
0x02bd653274feaa6e43618310400c5d1337758d1d,1000,4,1,1,0,143506831639170.34,10712243122032.281,12279288809372.363,3,0.0746462241530548,1.146285485634277,0.0
0x02be55b9045cfa9195e851c35896b33da3693764,1000,7,7,9,0,5436267669857617.0,114669398763645.62,6794.778143661647,52,0.02109340557299103,5.925537429272525e-11,0.0
0x02bee0a17903cc1f2f48b4514ec23aae547fe4a3,1000,42,5,12,0,2026146306650001.8,2321.1788073808416,2330.0808683847836,107,1.1456126340741112e-12,1.003402865007133,0.0
0x02bf4268c84ce1306d1e2af3c2f54d2b3214658e,1000,1,1,0,0,1256743469539.0198,12567434695.390198,0.0,1,0.009999999999992043,0.0,0.0
0x02bf9d9885ab40a40835e137449db9600f366e6e,1000,2,0,0,0,2.810559159612459e+16,0.0,0.0,65,0.0,0.0,0.0
0x02c140cd842739c324846893adb64de09026b3f2,1000,2,1,0,0,2273047587668.7935,113652379383.43968,0.0,1,0.049999999999978006,0.0,0.0
0x02c255ff1abb3242d5b2f325b7fecd1322cc40e7,1000,4,0,0,0,3623300962796.7656,0.0,0.0,10,0.0,0.0,0.0
0x02c2a7e2fdc63ced0c3c2534148b5f71a20eaa23,1000,1,0,0,0,173236742377.50018,0.0,0.0,1,0.0,0.0,0.0
0x02c36a54388cddeaaeeb79f351b7e00b882c41d8,1000,7,1,0,0,2582345588281595.5,645.7719603099151,0.0,31,2.500718584066974e-13,0.0,0.0
0x02c3b69b7588c4d117ea0eb4d7ba809f9613f470,1000,46,58,62,0,1391420850344508.5,1609816603177717.2,1622519467841249.8,36,1.1569588042173824,1.007890876910113,0.0
0x02c3df430a4125a05feeb5fee31c0ee911f952e1,1000,7,4,4,0,612656662106998.6,75076490824857.75,314.0482655156708,5,0.12254251927443457,4.1830440137152166e-12,0.0
0x02c4a7b6f3e7743ceae95a2d7e6caa58ac0d4c66,1000,1,0,0,0,1004.7801511660026,0.0,0.0,1,0.0,0.0,0.0
0x02c4a98ccdfca694807554bec1cff46152b6d3d8,1000,5,0,0,0,38341845500595.734,0.0,0.0,56,0.0,0.0,0.0
0x02c4bc6b7dda908bf89bda10cf8dbb8649823284,1000,3,0,0,0,1856312951150.4556,0.0,0.0,37,0.0,0.0,0.0
0x02c4ee6974bf68b002ea221fac8203f182d8a0bb,737,1,0,0,0,1.094443995445862,0.0,0.0,1,0.0,0.0,0.0
0x02c4f4a127e285550a192ac77c715b6f2e641e99,780,1,0,0,0,3.961665336784059,0.0,0.0,1,0.0,0.0,0.0
0x02c54f73a52ebac634c7365d9e4136370e18a7ad,1000,1,0,0,0,7862450618.736447,0.0,0.0,1,0.0,0.0,0.0
0x02c58ac2ac1029aaf986a9be4adb656c813005a0,1000,1,1,0,0,15854237614.713926,0.0022509558575093108,0.0,1,1.4197818350333516e-13,0.0,0.0
0x02c5c964a7e7a4daed55efdce3859e433d739ef1,1000,1,0,0,0,2001833932184.163,0.0,0.0,1,0.0,0.0,0.0
0x02c6e7836e1a500ea2bf6cbc3c50c1adf742b670,1000,1,0,0,0,24844128359375.395,0.0,0.0,1,0.0,0.0,0.0
0x02c74609ad8db018a47aca47b3d5f500025955e2,1000,2,0,0,0,1122909198094.6638,0.0,0.0,1,0.0,0.0,0.0
0x02c88ed34fb04d51b3cad4cd7823f998440dd762,1000,2,0,0,0,1023739942764.8116,0.0,0.0,1,0.0,0.0,0.0
0x02c98fe643a484a9a6b1bbb656c13bc281c624ca,857,2,0,0,0,2.114449811654353,0.0,0.0,5,0.0,0.0,0.0
0x02ca089c541a1e8d8cec24e066d7ffe2085cc528,1000,7,3,5,0,410619898183486.9,257.41126948759586,257.92122152699403,7,6.268845485236815e-13,0.9981036122705734,0.0
0x02ca884e10a36b822c996a3339bdd21417a4d092,633,19,6,0,0,655866070178.9596,5665993724422.646,0.0,48,8.638949294736324,0.0,0.0
0x02cb1f7dca91c6987bd4f889b6ae03f18420082c,700,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0
0x02cb44df23e2a5840eef59dbed570aad6401d3fa,1000,1,1,0,0,11365237938.343967,11211106.565134108,0.0,1,0.000986438350430281,0.0,0.0
0x02cb8ddf0e9fd20bedcdf13d765996870928864f,1000,17,9,7,0,2288801111568044.5,1217178985589786.8,1237882031760637.2,60,0.531797620788424,1.0170090400967757,0.0
0x02cc8d6b7f7d73358ff67589691532ccd8f43fd9,1000,1,0,0,0,167323800893.05368,0.0,0.0,1,0.0,0.0,0.0
0x02ccbf14d05af1bba1c85c0e4ebe34450b4bc3a1,1000,3,2,0,2,126334708351.4781,4.256834346927689,0.0,6,3.3694891945695375e-11,0.0,0.6666666666666666
0x02cd2b4bf11e6de846447526202b5f69760e7efb,1000,1,0,0,0,1447584407243.71,0.0,0.0,1,0.0,0.0,0.0
0x02ce4a17f3cb0f68fa99d7b275c28c4cc318add8,735,1,0,0,0,0.9972086616528183,0.0,0.0,1,0.0,0.0,0.0
0x02cee1b0ef2c8a7d31025b35b0cc271f59815035,1000,25,41,9,0,4101790169004003.5,410661725451336.3,34080047570855.676,21,0.10011768240964239,0.08298812735323711,0.0
0x02d0a54ce6f8ef3114c57247598ab66394da9af2,1000,5,0,0,0,134352827352751.42,0.0,0.0,1,0.0,0.0,0.0
0x02d0e2b7b3af01c1a4e9c7e0bbe6bb58c09e44a4,1000,2,0,0,0,3220061859718.2754,0.0,0.0,1,0.0,0.0,0.0
0x02d1470908285f35efeb65b00162134ec721118d,1000,4,3,0,0,78321644531657.78,35652910439053.61,0.0,1,0.4552114636030423,0.0,0.0
0x02d14eafbf2724a0bc5e7c6fb21a799c7e1eb2b5,1000,51,22,59,0,1.0036027471368708e+16,9445.843837020764,5805.555527137647,79,9.411935015092726e-13,0.6145497509323216,0.0
0x02d1a8ba9899069170eeb5339b300ec46ae0c8fb,738,1,0,0,0,1.1183922152500472,0.0,0.0,1,0.0,0.0,0.0
0x02d1ef1d65fff7ad234b7e0d11c853cade2f513b,1000,2,0,0,0,60354876506236.39,0.0,0.0,1,0.0,0.0,0.0
0x02d2324ed8cbaa5405ca0e76c01dfa7c51b328db,751,1,0,0,0,1.7557678888138684,0.0,0.0,1,0.0,0.0,0.0
0x02d27262a78932e692eb9330646987559670bbda,1000,21,4,5,0,4354366556652804.5,152202937614286.72,2313.8104466534505,81,0.03495409392710495,1.5202140529751817e-11,0.0
0x02d27fa03e3443a5aa5db3bbec4c9e7fa2695115,736,1,0,0,0,1.0589937397646345,0.0,0.0,1,0.0,0.0,0.0
0x02d2c85be49875baf06525167bb4797746b77f61,1000,18,0,0,0,680379185638790.5,0.0,0.0,108,0.0,0.0,0.0
0x02d326f3af9a097816a145dbea25100059a5cdc5,1000,1,0,0,0,203308564027.2122,0.0,0.0,1,0.0,0.0,0.0
